ip,action_method,action_path,score,recon_correlated,history_len,long_history_len,decision
59.244.219.246,GET,/products/,0,f,4,4,NORMAL
78.166.251.231,GET,/products/,0,f,1,1,NORMAL
78.166.251.231,POST,/products/12/stock,60,f,2,2,BLOQUEADO
41.25.207.37,POST,/products/15/stock,60,f,1,1,BLOQUEADO
41.25.207.37,POST,/products/15/stock,60,f,2,2,BLOQUEADO
41.25.207.37,POST,/products/15/stock,60,f,3,3,BLOQUEADO
11.48.5.57,GET,/products/,0,f,1,1,NORMAL
41.25.207.37,POST,/products/15/stock,110,f,4,4,BLOQUEADO
41.25.207.37,POST,/products/15/stock,150,f,5,5,BLOQUEADO
41.25.207.37,POST,/products/15/stock,150,f,6,6,BLOQUEADO
89.76.189.156,GET,/products/2,0,f,1,1,NORMAL
89.76.189.156,GET,/products/1,0,f,2,2,NORMAL
89.76.189.156,GET,/products/17,0,f,3,3,NORMAL
89.76.189.156,GET,/products/19,0,f,4,4,NORMAL
89.76.189.156,GET,/products/18,0,f,5,5,NORMAL
89.76.189.156,GET,/products/9,0,f,6,6,NORMAL
89.76.189.156,GET,/products/15,0,f,7,7,NORMAL
89.76.189.156,GET,/products/3,0,f,8,8,NORMAL
89.76.189.156,GET,/products/8,0,f,9,9,NORMAL
89.76.189.156,GET,/products/18,0,f,10,10,NORMAL
89.76.189.156,GET,/products/19,0,f,11,11,NORMAL
89.76.189.156,GET,/products/15,0,f,12,12,NORMAL
89.76.189.156,GET,/products/11,0,f,13,13,NORMAL
89.76.189.156,GET,/products/2,0,f,14,14,NORMAL
89.76.189.156,GET,/products/9,0,f,15,15,NORMAL
85.239.10.118,GET,/products/,0,f,1,1,NORMAL
85.239.10.118,GET,/products/19,0,f,2,2,NORMAL
85.239.10.118,POST,/products/19/stock,0,f,3,3,NORMAL
85.239.10.118,GET,/products/,0,f,4,4,NORMAL
20.59.17.172,GET,/products/,0,f,1,1,NORMAL
20.59.17.172,POST,/products/6/stock,60,f,2,2,BLOQUEADO
23.56.234.239,GET,/products/,0,f,1,1,NORMAL
23.56.234.239,POST,/products/17/stock,60,f,2,2,BLOQUEADO
52.237.32.131,GET,/products/,0,f,1,1,NORMAL
52.237.32.131,GET,/products/7,0,f,2,2,NORMAL
52.237.32.131,POST,/products/7/stock,0,f,3,3,NORMAL
52.237.32.131,GET,/products/,0,f,4,4,NORMAL
74.42.202.58,GET,/products/,0,f,1,1,NORMAL
74.42.202.58,POST,/products/9/stock,60,f,2,2,BLOQUEADO
36.15.250.93,GET,/products/,0,f,1,1,NORMAL
36.15.250.93,GET,/products/1,0,f,2,2,NORMAL
36.15.250.93,GET,/products/2,0,f,3,3,NORMAL
36.15.250.93,GET,/products/3,0,f,4,4,NORMAL
36.15.250.93,POST,/products/16/stock,60,f,5,5,BLOQUEADO
36.15.250.93,POST,/products/16/stock,60,f,6,6,BLOQUEADO
36.15.250.93,POST,/products/16/stock,110,f,7,7,BLOQUEADO
36.15.250.93,POST,/products/16/stock,110,f,8,8,BLOQUEADO
36.15.250.93,POST,/products/16/stock,150,f,9,9,BLOQUEADO
99.136.249.46,POST,/products/6/stock,60,f,1,1,BLOQUEADO
99.136.249.46,POST,/products/6/stock,60,f,2,2,BLOQUEADO
99.136.249.46,POST,/products/6/stock,60,f,3,3,BLOQUEADO
99.136.249.46,POST,/products/6/stock,110,f,4,4,BLOQUEADO
99.136.249.46,POST,/products/6/stock,150,f,5,5,BLOQUEADO
99.136.249.46,POST,/products/6/stock,150,f,6,6,BLOQUEADO
41.183.202.124,GET,/products/,0,f,1,1,NORMAL
41.183.202.124,POST,/products/14/stock,60,f,2,2,BLOQUEADO
53.89.87.47,GET,/products/,0,f,1,1,NORMAL
53.89.87.47,POST,/products/12/stock,60,f,2,2,BLOQUEADO
50.138.150.111,GET,/products/8,0,f,1,1,NORMAL
50.138.150.111,GET,/products/5,0,f,2,2,NORMAL
50.138.150.111,GET,/products/1,0,f,3,3,NORMAL
50.138.150.111,GET,/products/13,0,f,4,4,NORMAL
50.138.150.111,GET,/products/3,0,f,5,5,NORMAL
50.138.150.111,GET,/products/19,0,f,6,6,NORMAL
50.138.150.111,GET,/products/16,0,f,7,7,NORMAL
50.138.150.111,GET,/products/8,0,f,8,8,NORMAL
50.138.150.111,GET,/products/5,0,f,9,9,NORMAL
50.138.150.111,GET,/products/8,0,f,10,10,NORMAL
50.138.150.111,GET,/products/15,0,f,11,11,NORMAL
50.138.150.111,GET,/products/8,0,f,12,12,NORMAL
50.138.150.111,GET,/products/15,150,t,13,13,BLOQUEADO
50.138.150.111,GET,/products/19,0,f,14,14,NORMAL
50.138.150.111,GET,/products/6,0,f,15,15,NORMAL
42.215.165.76,POST,/products/12/stock,60,f,1,1,BLOQUEADO
42.215.165.76,POST,/products/12/stock,60,f,2,2,BLOQUEADO
42.215.165.76,POST,/products/12/stock,60,f,3,3,BLOQUEADO
42.215.165.76,POST,/products/12/stock,110,f,4,4,BLOQUEADO
42.215.165.76,POST,/products/12/stock,150,f,5,5,BLOQUEADO
42.215.165.76,POST,/products/12/stock,150,f,6,6,BLOQUEADO
192.168.143.2,POST,/users/register,50,f,7,7,SOSPECHOSO
192.168.143.2,POST,/users/login,0,f,8,8,NORMAL
192.168.143.2,POST,/users/register,0,f,9,9,NORMAL
192.168.143.2,POST,/users/login,50,f,10,10,SOSPECHOSO
192.168.143.2,POST,/users/register,50,f,11,11,SOSPECHOSO
192.168.143.2,POST,/users/login,50,f,12,12,SOSPECHOSO
192.168.143.2,POST,/users/register,50,f,13,13,SOSPECHOSO
192.168.143.2,POST,/users/login,50,f,14,14,SOSPECHOSO
192.168.143.2,POST,/users/register,50,f,15,15,SOSPECHOSO
192.168.143.2,POST,/users/login,50,f,16,16,SOSPECHOSO
11.48.5.57,GET,/products/12,0,f,2,2,NORMAL
11.48.5.57,POST,/products/12/stock,0,f,3,3,NORMAL
11.48.5.57,GET,/products/,0,f,4,4,NORMAL
24.229.60.165,GET,/products/13,0,f,1,1,NORMAL
24.229.60.165,GET,/products/13,0,f,2,2,NORMAL
24.229.60.165,GET,/products/13,0,f,3,3,NORMAL
24.229.60.165,GET,/products/13,50,f,4,4,SOSPECHOSO
24.229.60.165,GET,/products/13,150,t,5,5,BLOQUEADO
24.198.163.161,GET,/products/7,0,f,1,1,NORMAL
24.198.163.161,GET,/products/7,0,f,2,2,NORMAL
24.198.163.161,GET,/products/7,0,f,3,3,NORMAL
24.198.163.161,GET,/products/7,50,f,4,4,SOSPECHOSO
24.198.163.161,GET,/products/7,150,t,5,5,BLOQUEADO
45.75.64.156,GET,/products/,0,f,1,1,NORMAL
45.75.64.156,GET,/products/19,0,f,2,2,NORMAL
45.75.64.156,POST,/products/19/stock,0,f,3,3,NORMAL
45.75.64.156,GET,/products/,0,f,4,4,NORMAL
61.161.88.251,GET,/products/,0,f,1,1,NORMAL
61.161.88.251,POST,/products/13/stock,60,f,2,2,BLOQUEADO
80.63.78.101,GET,/products/,0,f,1,1,NORMAL
80.63.78.101,POST,/products/6/stock,60,f,2,2,BLOQUEADO
22.60.54.181,GET,/products/,0,f,1,1,NORMAL
22.60.54.181,GET,/products/3,0,f,2,2,NORMAL
22.60.54.181,POST,/products/3/stock,0,f,3,3,NORMAL
22.60.54.181,GET,/products/,0,f,4,4,NORMAL
74.244.119.171,GET,/products/17,0,f,1,1,NORMAL
74.244.119.171,GET,/products/17,0,f,2,2,NORMAL
74.244.119.171,GET,/products/17,0,f,3,3,NORMAL
74.244.119.171,GET,/products/17,50,f,4,4,SOSPECHOSO
74.244.119.171,GET,/products/17,150,t,5,5,BLOQUEADO
41.170.121.39,GET,/products/15,0,f,1,1,NORMAL
41.170.121.39,GET,/products/15,0,f,2,2,NORMAL
41.170.121.39,GET,/products/15,0,f,3,3,NORMAL
41.170.121.39,GET,/products/15,50,f,4,4,SOSPECHOSO
41.170.121.39,GET,/products/15,150,t,5,5,BLOQUEADO
81.42.216.56,POST,/products/12/stock,60,f,1,1,BLOQUEADO
81.42.216.56,POST,/products/12/stock,60,f,2,2,BLOQUEADO
81.42.216.56,POST,/products/12/stock,60,f,3,3,BLOQUEADO
81.42.216.56,POST,/products/12/stock,110,f,4,4,BLOQUEADO
81.42.216.56,POST,/products/12/stock,150,f,5,5,BLOQUEADO
64.111.63.192,GET,/products/11,0,f,12,12,NORMAL
81.42.216.56,POST,/products/12/stock,150,f,6,6,BLOQUEADO
67.152.232.190,GET,/products/4,0,f,1,1,NORMAL
67.152.232.190,GET,/products/7,0,f,2,2,NORMAL
67.152.232.190,GET,/products/12,0,f,3,3,NORMAL
67.152.232.190,GET,/products/16,0,f,4,4,NORMAL
67.152.232.190,GET,/products/9,0,f,5,5,NORMAL
67.152.232.190,GET,/products/3,0,f,6,6,NORMAL
67.152.232.190,GET,/products/4,0,f,7,7,NORMAL
67.152.232.190,GET,/products/18,0,f,8,8,NORMAL
67.152.232.190,GET,/products/9,0,f,9,9,NORMAL
67.152.232.190,GET,/products/17,0,f,10,10,NORMAL
67.152.232.190,GET,/products/8,0,f,11,11,NORMAL
67.152.232.190,GET,/products/3,0,f,12,12,NORMAL
67.152.232.190,GET,/products/8,0,f,13,13,NORMAL
67.152.232.190,GET,/products/13,0,f,14,14,NORMAL
67.152.232.190,GET,/products/3,0,f,15,15,NORMAL
61.3.172.25,GET,/products/15,0,f,1,1,NORMAL
61.3.172.25,GET,/products/15,0,f,2,2,NORMAL
61.3.172.25,GET,/products/15,0,f,3,3,NORMAL
61.3.172.25,GET,/products/15,50,f,4,4,SOSPECHOSO
61.3.172.25,GET,/products/15,150,t,5,5,BLOQUEADO
49.128.200.43,POST,/products/15/stock,60,f,1,1,BLOQUEADO
49.128.200.43,POST,/products/15/stock,60,f,2,2,BLOQUEADO
49.128.200.43,POST,/products/15/stock,60,f,3,3,BLOQUEADO
49.128.200.43,POST,/products/15/stock,110,f,4,4,BLOQUEADO
49.128.200.43,POST,/products/15/stock,150,f,5,5,BLOQUEADO
49.128.200.43,POST,/products/15/stock,150,f,6,6,BLOQUEADO
95.154.184.12,GET,/products/,0,f,1,1,NORMAL
95.154.184.12,POST,/products/5/stock,60,f,2,2,BLOQUEADO
58.145.134.157,GET,/products/,0,f,1,1,NORMAL
58.145.134.157,POST,/products/6/stock,60,f,2,2,BLOQUEADO
48.22.132.59,GET,/products/,0,f,1,1,NORMAL
48.22.132.59,GET,/products/1,0,f,2,2,NORMAL
48.22.132.59,POST,/products/1/stock,0,f,3,3,NORMAL
48.22.132.59,GET,/products/,0,f,4,4,NORMAL
90.136.194.37,GET,/products/,0,f,1,1,NORMAL
90.136.194.37,POST,/products/3/stock,60,f,2,2,BLOQUEADO
67.11.252.115,GET,/products/11,0,f,1,1,NORMAL
67.11.252.115,GET,/products/11,0,f,2,2,NORMAL
67.11.252.115,GET,/products/11,0,f,3,3,NORMAL
67.11.252.115,GET,/products/11,50,f,4,4,SOSPECHOSO
51.166.133.179,POST,/products/11/stock,60,f,2,2,BLOQUEADO
67.11.252.115,GET,/products/11,150,t,5,5,BLOQUEADO
83.55.103.24,GET,/products/,0,f,1,1,NORMAL
83.55.103.24,GET,/products/1,0,f,2,2,NORMAL
83.55.103.24,GET,/products/2,0,f,3,3,NORMAL
83.55.103.24,GET,/products/3,0,f,4,4,NORMAL
83.55.103.24,POST,/products/2/stock,0,f,5,5,NORMAL
83.55.103.24,POST,/products/2/stock,0,f,6,6,NORMAL
83.55.103.24,POST,/products/2/stock,50,f,7,7,SOSPECHOSO
83.55.103.24,POST,/products/2/stock,50,f,8,8,SOSPECHOSO
83.55.103.24,POST,/products/2/stock,90,f,9,9,BLOQUEADO
54.231.64.34,GET,/products/,0,f,1,1,NORMAL
54.231.64.34,GET,/products/1,0,f,2,2,NORMAL
54.231.64.34,GET,/products/2,0,f,3,3,NORMAL
54.231.64.34,GET,/products/3,0,f,4,4,NORMAL
54.231.64.34,POST,/products/11/stock,60,f,5,5,BLOQUEADO
54.231.64.34,POST,/products/11/stock,60,f,6,6,BLOQUEADO
54.231.64.34,POST,/products/11/stock,110,f,7,7,BLOQUEADO
54.231.64.34,POST,/products/11/stock,110,f,8,8,BLOQUEADO
54.231.64.34,POST,/products/11/stock,150,f,9,9,BLOQUEADO
64.50.250.197,GET,/products/,0,f,1,1,NORMAL
64.50.250.197,POST,/products/13/stock,60,f,2,2,BLOQUEADO
31.161.209.18,GET,/products/,0,f,1,1,NORMAL
31.161.209.18,POST,/products/5/stock,60,f,2,2,BLOQUEADO
10.227.41.109,GET,/products/,0,f,1,1,NORMAL
10.227.41.109,GET,/products/3,0,f,2,2,NORMAL
10.227.41.109,POST,/products/3/stock,0,f,3,3,NORMAL
10.227.41.109,GET,/products/,0,f,4,4,NORMAL
66.73.52.234,GET,/products/,0,f,1,1,NORMAL
66.73.52.234,POST,/products/5/stock,60,f,2,2,BLOQUEADO
88.167.48.174,GET,/products/,0,f,1,1,NORMAL
88.167.48.174,POST,/products/19/stock,60,f,2,2,BLOQUEADO
31.159.152.178,GET,/products/,0,f,1,1,NORMAL
31.159.152.178,POST,/products/16/stock,60,f,2,2,BLOQUEADO
58.26.59.231,POST,/products/7/stock,60,f,1,1,BLOQUEADO
58.26.59.231,POST,/products/7/stock,60,f,2,2,BLOQUEADO
58.26.59.231,POST,/products/7/stock,60,f,3,3,BLOQUEADO
58.26.59.231,POST,/products/7/stock,110,f,4,4,BLOQUEADO
58.26.59.231,POST,/products/7/stock,150,f,5,5,BLOQUEADO
58.26.59.231,POST,/products/7/stock,150,f,6,6,BLOQUEADO
51.166.133.179,GET,/products/,0,f,1,1,NORMAL
192.168.143.2,GET,/docs,50,f,6,6,NORMAL
93.135.141.119,POST,/products/5/stock,60,f,1,1,BLOQUEADO
93.135.141.119,POST,/products/5/stock,60,f,2,2,BLOQUEADO
93.135.141.119,POST,/products/5/stock,60,f,3,3,BLOQUEADO
93.135.141.119,POST,/products/5/stock,110,f,4,4,BLOQUEADO
93.135.141.119,POST,/products/5/stock,150,f,5,5,BLOQUEADO
93.135.141.119,POST,/products/5/stock,150,f,6,6,BLOQUEADO
64.131.5.130,GET,/products/,0,f,1,1,NORMAL
64.131.5.130,GET,/products/19,0,f,2,2,NORMAL
64.131.5.130,POST,/products/19/stock,0,f,3,3,NORMAL
64.131.5.130,GET,/products/,0,f,4,4,NORMAL
61.43.226.61,GET,/products/,0,f,1,1,NORMAL
61.43.226.61,POST,/products/9/stock,60,f,2,2,BLOQUEADO
90.149.196.167,GET,/products/17,0,f,1,1,NORMAL
90.149.196.167,GET,/products/17,0,f,2,2,NORMAL
90.149.196.167,GET,/products/17,0,f,3,3,NORMAL
90.149.196.167,GET,/products/17,50,f,4,4,SOSPECHOSO
90.149.196.167,GET,/products/17,150,t,5,5,BLOQUEADO
90.39.201.178,GET,/products/4,0,f,1,1,NORMAL
90.39.201.178,GET,/products/5,0,f,2,2,NORMAL
90.39.201.178,GET,/products/10,0,f,3,3,NORMAL
90.39.201.178,GET,/products/6,0,f,4,4,NORMAL
90.39.201.178,GET,/products/1,0,f,5,5,NORMAL
90.39.201.178,GET,/products/7,0,f,6,6,NORMAL
90.39.201.178,GET,/products/1,0,f,7,7,NORMAL
90.39.201.178,GET,/products/19,0,f,8,8,NORMAL
90.39.201.178,GET,/products/5,0,f,9,9,NORMAL
90.39.201.178,GET,/products/17,0,f,10,10,NORMAL
90.39.201.178,GET,/products/7,0,f,11,11,NORMAL
90.39.201.178,GET,/products/12,0,f,12,12,NORMAL
90.39.201.178,GET,/products/5,0,f,13,13,NORMAL
90.39.201.178,GET,/products/19,0,f,14,14,NORMAL
90.39.201.178,GET,/products/15,0,f,15,15,NORMAL
64.111.63.192,GET,/products/3,0,f,1,1,NORMAL
64.111.63.192,GET,/products/16,0,f,2,2,NORMAL
64.111.63.192,GET,/products/18,0,f,3,3,NORMAL
64.111.63.192,GET,/products/15,0,f,4,4,NORMAL
64.111.63.192,GET,/products/7,0,f,5,5,NORMAL
64.111.63.192,GET,/products/11,0,f,6,6,NORMAL
64.111.63.192,GET,/products/3,0,f,7,7,NORMAL
64.111.63.192,GET,/products/15,0,f,8,8,NORMAL
64.111.63.192,GET,/products/6,0,f,9,9,NORMAL
64.111.63.192,GET,/products/15,0,f,10,10,NORMAL
64.111.63.192,GET,/products/2,0,f,11,11,NORMAL
64.111.63.192,GET,/products/6,0,f,13,13,NORMAL
64.111.63.192,GET,/products/4,0,f,14,14,NORMAL
64.111.63.192,GET,/products/6,0,f,15,15,NORMAL
36.202.221.95,GET,/products/,0,f,1,1,NORMAL
36.202.221.95,GET,/products/2,0,f,2,2,NORMAL
36.202.221.95,POST,/products/2/stock,0,f,3,3,NORMAL
36.202.221.95,GET,/products/,0,f,4,4,NORMAL
30.229.163.42,GET,/products/,0,f,1,1,NORMAL
30.229.163.42,POST,/products/8/stock,60,f,2,2,BLOQUEADO
45.162.1.50,GET,/products/11,0,f,1,1,NORMAL
45.162.1.50,GET,/products/9,0,f,2,2,NORMAL
45.162.1.50,GET,/products/4,0,f,3,3,NORMAL
45.162.1.50,GET,/products/14,0,f,4,4,NORMAL
45.162.1.50,GET,/products/7,0,f,5,5,NORMAL
45.162.1.50,GET,/products/19,0,f,6,6,NORMAL
45.162.1.50,GET,/products/5,0,f,7,7,NORMAL
45.162.1.50,GET,/products/4,0,f,8,8,NORMAL
45.162.1.50,GET,/products/18,0,f,9,9,NORMAL
45.162.1.50,GET,/products/4,0,f,10,10,NORMAL
45.162.1.50,GET,/products/2,0,f,11,11,NORMAL
45.162.1.50,GET,/products/11,0,f,12,12,NORMAL
45.162.1.50,GET,/products/11,0,f,13,13,NORMAL
45.162.1.50,GET,/products/19,0,f,14,14,NORMAL
45.162.1.50,GET,/products/17,0,f,15,15,NORMAL
27.180.186.86,GET,/products/6,0,f,1,1,NORMAL
27.180.186.86,GET,/products/6,0,f,2,2,NORMAL
27.180.186.86,GET,/products/6,0,f,3,3,NORMAL
27.180.186.86,GET,/products/6,50,f,4,4,SOSPECHOSO
27.180.186.86,GET,/products/6,150,t,5,5,BLOQUEADO
77.250.205.30,GET,/products/,0,f,1,1,NORMAL
77.250.205.30,GET,/products/8,0,f,2,2,NORMAL
77.250.205.30,POST,/products/8/stock,0,f,3,3,NORMAL
77.250.205.30,GET,/products/,0,f,4,4,NORMAL
84.245.228.229,GET,/products/,0,f,1,1,NORMAL
84.245.228.229,POST,/products/14/stock,60,f,2,2,BLOQUEADO
95.133.11.225,GET,/products/,0,f,1,1,NORMAL
95.133.11.225,GET,/products/9,0,f,2,2,NORMAL
95.133.11.225,POST,/products/9/stock,0,f,3,3,NORMAL
95.133.11.225,GET,/products/,0,f,4,4,NORMAL
35.131.57.9,GET,/products/,0,f,1,1,NORMAL
35.131.57.9,POST,/products/13/stock,60,f,2,2,BLOQUEADO
48.123.223.181,GET,/products/12,0,f,1,1,NORMAL
48.123.223.181,GET,/products/12,0,f,2,2,NORMAL
48.123.223.181,GET,/products/12,0,f,3,3,NORMAL
48.123.223.181,GET,/products/12,50,f,4,4,SOSPECHOSO
48.123.223.181,GET,/products/12,150,t,5,5,BLOQUEADO
67.92.9.120,GET,/products/,0,f,1,1,NORMAL
67.92.9.120,POST,/products/3/stock,60,f,2,2,BLOQUEADO
54.113.48.172,GET,/products/,0,f,1,1,NORMAL
54.113.48.172,POST,/products/10/stock,60,f,2,2,BLOQUEADO
92.103.167.62,GET,/products/17,0,f,1,1,NORMAL
92.103.167.62,GET,/products/17,0,f,2,2,NORMAL
92.103.167.62,GET,/products/17,0,f,3,3,NORMAL
92.103.167.62,GET,/products/17,50,f,4,4,SOSPECHOSO
92.103.167.62,GET,/products/17,150,t,5,5,BLOQUEADO
96.200.45.41,GET,/products/19,0,f,1,1,NORMAL
96.200.45.41,GET,/products/19,0,f,2,2,NORMAL
96.200.45.41,GET,/products/19,0,f,3,3,NORMAL
96.200.45.41,GET,/products/19,50,f,4,4,SOSPECHOSO
96.200.45.41,GET,/products/19,150,t,5,5,BLOQUEADO
81.248.61.218,GET,/products/,0,f,1,1,NORMAL
81.248.61.218,POST,/products/18/stock,60,f,2,2,BLOQUEADO
54.52.42.81,GET,/products/,0,f,1,1,NORMAL
54.52.42.81,POST,/products/4/stock,60,f,2,2,BLOQUEADO
14.85.139.78,GET,/products/,0,f,1,1,NORMAL
14.85.139.78,POST,/products/5/stock,60,f,2,2,BLOQUEADO
25.22.214.69,GET,/products/,0,f,1,1,NORMAL
25.22.214.69,GET,/products/16,0,f,2,2,NORMAL
25.22.214.69,POST,/products/16/stock,0,f,3,3,NORMAL
25.22.214.69,GET,/products/,0,f,4,4,NORMAL
36.251.249.226,GET,/products/,0,f,1,1,NORMAL
36.251.249.226,POST,/products/4/stock,60,f,2,2,BLOQUEADO
54.182.211.251,GET,/products/17,0,f,1,1,NORMAL
54.182.211.251,GET,/products/18,0,f,2,2,NORMAL
54.182.211.251,GET,/products/10,0,f,3,3,NORMAL
54.182.211.251,GET,/products/9,0,f,4,4,NORMAL
54.182.211.251,GET,/products/16,0,f,5,5,NORMAL
54.182.211.251,GET,/products/19,0,f,6,6,NORMAL
54.182.211.251,GET,/products/17,0,f,7,7,NORMAL
54.182.211.251,GET,/products/13,0,f,8,8,NORMAL
54.182.211.251,GET,/products/14,0,f,9,9,NORMAL
54.182.211.251,GET,/products/4,0,f,10,10,NORMAL
54.182.211.251,GET,/products/19,0,f,11,11,NORMAL
54.182.211.251,GET,/products/4,0,f,12,12,NORMAL
54.182.211.251,GET,/products/10,0,f,13,13,NORMAL
54.182.211.251,GET,/products/4,0,f,14,14,NORMAL
54.182.211.251,GET,/products/15,0,f,15,15,NORMAL
70.209.157.159,GET,/products/,0,f,1,1,NORMAL
70.209.157.159,POST,/products/13/stock,60,f,2,2,BLOQUEADO
13.166.98.245,POST,/products/4/stock,60,f,1,1,BLOQUEADO
13.166.98.245,POST,/products/4/stock,60,f,2,2,BLOQUEADO
13.166.98.245,POST,/products/4/stock,60,f,3,3,BLOQUEADO
13.166.98.245,POST,/products/4/stock,110,f,4,4,BLOQUEADO
13.166.98.245,POST,/products/4/stock,150,f,5,5,BLOQUEADO
13.166.98.245,POST,/products/4/stock,150,f,6,6,BLOQUEADO
14.175.168.78,GET,/products/,0,f,1,1,NORMAL
14.175.168.78,POST,/products/7/stock,60,f,2,2,BLOQUEADO
13.213.5.126,GET,/products/,0,f,1,1,NORMAL
13.213.5.126,GET,/products/1,0,f,2,2,NORMAL
13.213.5.126,GET,/products/2,0,f,3,3,NORMAL
13.213.5.126,GET,/products/3,0,f,4,4,NORMAL
13.213.5.126,POST,/products/12/stock,60,f,5,5,BLOQUEADO
13.213.5.126,POST,/products/12/stock,60,f,6,6,BLOQUEADO
13.213.5.126,POST,/products/12/stock,110,f,7,7,BLOQUEADO
13.213.5.126,POST,/products/12/stock,110,f,8,8,BLOQUEADO
13.213.5.126,POST,/products/12/stock,150,f,9,9,BLOQUEADO
94.161.6.203,GET,/products/,0,f,1,1,NORMAL
94.161.6.203,GET,/products/1,0,f,2,2,NORMAL
94.161.6.203,GET,/products/2,0,f,3,3,NORMAL
94.161.6.203,GET,/products/3,0,f,4,4,NORMAL
94.161.6.203,POST,/products/13/stock,60,f,5,5,BLOQUEADO
94.161.6.203,POST,/products/13/stock,60,f,6,6,BLOQUEADO
94.161.6.203,POST,/products/13/stock,110,f,7,7,BLOQUEADO
94.161.6.203,POST,/products/13/stock,110,f,8,8,BLOQUEADO
94.161.6.203,POST,/products/13/stock,150,f,9,9,BLOQUEADO
79.255.18.158,GET,/products/,0,f,1,1,NORMAL
79.255.18.158,GET,/products/18,0,f,2,2,NORMAL
79.255.18.158,POST,/products/18/stock,0,f,3,3,NORMAL
79.255.18.158,GET,/products/,0,f,4,4,NORMAL
73.118.171.204,GET,/products/,0,f,1,1,NORMAL
73.118.171.204,GET,/products/17,0,f,2,2,NORMAL
73.118.171.204,POST,/products/17/stock,0,f,3,3,NORMAL
73.118.171.204,GET,/products/,0,f,4,4,NORMAL
57.228.254.149,GET,/products/,0,f,1,1,NORMAL
57.228.254.149,POST,/products/10/stock,60,f,2,2,BLOQUEADO
72.157.210.25,GET,/products/,0,f,1,1,NORMAL
72.157.210.25,GET,/products/5,0,f,2,2,NORMAL
72.157.210.25,POST,/products/5/stock,0,f,3,3,NORMAL
72.157.210.25,GET,/products/,0,f,4,4,NORMAL
69.252.228.161,GET,/products/,0,f,1,1,NORMAL
69.252.228.161,POST,/products/13/stock,60,f,2,2,BLOQUEADO
74.20.187.2,GET,/products/,0,f,1,1,NORMAL
74.20.187.2,POST,/products/4/stock,60,f,2,2,BLOQUEADO
20.195.199.103,GET,/products/,0,f,1,1,NORMAL
20.195.199.103,GET,/products/16,0,f,2,2,NORMAL
20.195.199.103,POST,/products/16/stock,0,f,3,3,NORMAL
20.195.199.103,GET,/products/,0,f,4,4,NORMAL
74.97.85.53,GET,/products/,0,f,1,1,NORMAL
74.97.85.53,POST,/products/17/stock,60,f,2,2,BLOQUEADO
90.244.167.66,GET,/products/,0,f,1,1,NORMAL
90.244.167.66,GET,/products/6,0,f,2,2,NORMAL
90.244.167.66,POST,/products/6/stock,0,f,3,3,NORMAL
90.244.167.66,GET,/products/,0,f,4,4,NORMAL
61.56.158.197,GET,/products/,0,f,1,1,NORMAL
61.56.158.197,POST,/products/8/stock,60,f,2,2,BLOQUEADO
66.79.155.49,GET,/products/,0,f,1,1,NORMAL
66.79.155.49,GET,/products/16,0,f,2,2,NORMAL
66.79.155.49,POST,/products/16/stock,0,f,3,3,NORMAL
66.79.155.49,GET,/products/,0,f,4,4,NORMAL
80.140.163.208,GET,/products/,0,f,1,1,NORMAL
80.140.163.208,POST,/products/4/stock,60,f,2,2,BLOQUEADO
14.169.94.29,GET,/products/,0,f,1,1,NORMAL
14.169.94.29,POST,/products/11/stock,60,f,2,2,BLOQUEADO
82.44.240.221,GET,/products/,0,f,1,1,NORMAL
82.44.240.221,GET,/products/1,0,f,2,2,NORMAL
82.44.240.221,POST,/products/1/stock,0,f,3,3,NORMAL
82.44.240.221,GET,/products/,0,f,4,4,NORMAL
87.237.130.3,GET,/products/,0,f,1,1,NORMAL
87.237.130.3,POST,/products/13/stock,60,f,2,2,BLOQUEADO
49.80.63.133,GET,/products/,0,f,1,1,NORMAL
49.80.63.133,POST,/products/12/stock,60,f,2,2,BLOQUEADO
13.36.87.58,GET,/products/,0,f,1,1,NORMAL
13.36.87.58,GET,/products/19,0,f,2,2,NORMAL
13.36.87.58,POST,/products/19/stock,0,f,3,3,NORMAL
13.36.87.58,GET,/products/,0,f,4,4,NORMAL
45.209.125.123,GET,/products/,0,f,1,1,NORMAL
45.209.125.123,GET,/products/11,0,f,2,2,NORMAL
45.209.125.123,POST,/products/11/stock,0,f,3,3,NORMAL
45.209.125.123,GET,/products/,0,f,4,4,NORMAL
37.149.162.174,GET,/products/,0,f,1,1,NORMAL
37.149.162.174,POST,/products/16/stock,60,f,2,2,BLOQUEADO
93.23.239.81,GET,/products/,0,f,1,1,NORMAL
93.23.239.81,POST,/products/10/stock,60,f,2,2,BLOQUEADO
76.41.24.150,GET,/products/,0,f,1,1,NORMAL
76.41.24.150,POST,/products/9/stock,60,f,2,2,BLOQUEADO
47.28.95.77,GET,/products/19,0,f,1,1,NORMAL
47.28.95.77,GET,/products/1,0,f,2,2,NORMAL
47.28.95.77,GET,/products/18,0,f,3,3,NORMAL
47.28.95.77,GET,/products/10,0,f,4,4,NORMAL
47.28.95.77,GET,/products/8,0,f,5,5,NORMAL
47.28.95.77,GET,/products/11,0,f,6,6,NORMAL
47.28.95.77,GET,/products/14,0,f,7,7,NORMAL
47.28.95.77,GET,/products/12,0,f,8,8,NORMAL
47.28.95.77,GET,/products/2,0,f,9,9,NORMAL
